Timestamp,Symbol,Action,Quantity,Price,Status,Mode,StrategyID,OrderID
2026-01-22T17:44:46.341328,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.341483,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.341721,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.341947,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.342164,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.342406,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.342587,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.342764,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.342995,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.343204,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.343434,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.343654,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.343853,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.344027,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.344209,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.344436,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.344710,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.344921,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.345126,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.345393,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.345600,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.345793,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.345983,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.346191,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
2026-01-22T17:44:46.346455,NSE_FO|NIFTY,SELL,1,19500.0,FILLED,PAPER,UNKNOWN,N/A
